,start_dates,end_dates,glacier_area,region,combined_gt,combined_gt_errors,combined_mwe,combined_mwe_errors
0,2000.0,2001.0,981.5995,new_zealand,0.0879743435703125,0.5917289805148116,0.0898931394653015,0.5107513858148643
1,2001.0,2002.0,973.5817,new_zealand,-0.9407736413455302,0.6310131979549194,-0.9692093172146304,0.5431591794045684
2,2002.0,2003.0,965.5639,new_zealand,-1.020883713895824,0.6429659917476624,-1.060474175388845,0.5532402934275196
3,2003.0,2004.0,957.5461,new_zealand,-1.4815955888514944,0.666833418053626,-1.551939640401438,0.5720309054022729
4,2004.0,2005.0,949.5283000000001,new_zealand,-0.534730129084154,0.5203010387611173,-0.5648479845453,0.4485173553901526
5,2005.0,2006.0,941.5105,new_zealand,0.1857570750016101,0.467644549311449,0.1978905419226048,0.4035793331168855
6,2006.0,2007.0,933.4927,new_zealand,0.8406476913557156,0.5402074032023204,0.9032499375997152,0.4648797474144067
7,2007.0,2008.0,925.4748999999999,new_zealand,-0.5992142058732299,0.67534105918383,-0.6494149734867671,0.5823633948807986
8,2008.0,2009.0,917.4571,new_zealand,-2.1815863332370533,0.6538954777020073,-2.385017005802053,0.5565174671799533
9,2009.0,2010.0,909.4393,new_zealand,-0.1010482490554047,0.5867978499081477,-0.1114448275693877,0.5064902957687418
10,2010.0,2011.0,901.4214999999999,new_zealand,-1.489786079497439,0.6848185589572586,-1.6576805480631496,0.587610781989795
11,2011.0,2012.0,893.4037000000001,new_zealand,-1.8505679072267331,0.6501157133600923,-2.077600883201244,0.5554507115523012
12,2012.0,2013.0,885.3859,new_zealand,-0.2441112063576639,0.5695291275046162,-0.2765412726681431,0.4914902400830283
13,2013.0,2014.0,877.3681,new_zealand,0.0497800113362103,0.5597612749575636,0.0569086119479675,0.4831670063638937
14,2014.0,2015.0,869.3503000000001,new_zealand,-0.2056041796257262,0.5558625201204961,-0.2372149042454312,0.4797244142829719
15,2015.0,2016.0,861.3325,new_zealand,-0.1545894695964328,0.6856278160308884,-0.1800171635192258,0.591778990383012
16,2016.0,2017.0,853.3147,new_zealand,-1.3500601973377886,0.6161128462469087,-1.5868970322823306,0.5286114578306013
17,2017.0,2018.0,845.2969,new_zealand,-0.5357355420070524,0.7189885870435462,-0.6356909445206014,0.6201819115796665
18,2018.0,2019.0,837.2791,new_zealand,-2.020976853697841,0.8250098284441189,-2.421006361894361,0.7067658328912777
19,2019.0,2020.0,829.2613,new_zealand,-1.8455830286413597,0.7683584298466601,-2.2322715867184746,0.6584270724927886
20,2020.0,2021.0,821.2435,new_zealand,-1.3979458572570234,0.7189742168527151,-1.7073527086663358,0.617660650032283
21,2021.0,2022.0,813.2257,new_zealand,-0.0666513400570155,0.932702143157877,-0.0822058325803627,0.8050797741487654
22,2022.0,2023.0,805.2079,new_zealand,-1.8364658742589812,0.9694595669524247,-2.287597836295951,0.8330509638861754
23,2023.0,2024.0,797.1901,new_zealand,-1.2971385849938588,0.915939434460759,-1.6320344546730214,0.7886312255365956
