start_dates,end_dates,changes,errors
1999.75,2000.75,-0.11597604942071549,0.13049293537635798
2000.75,2001.75,-0.5912451357318738,0.13049293537635798
2001.75,2002.75,-0.46619159530851734,0.13049293537635798
2002.75,2003.75,-0.5307084966195935,0.13049293537635798
2003.75,2004.75,-0.7338116271059887,0.15990649350292263
2004.75,2005.75,-0.2889304218631506,0.15990649350292263
2005.75,2006.75,-0.8200907226363948,0.15990649350292263
2006.75,2007.75,-0.37636874259266884,0.15990649350292263
2007.75,2008.75,-0.44484594477331835,0.15990649350292263
2008.75,2009.75,-0.36525027071353294,0.13049293537635798
2009.75,2010.75,-0.398189033771451,0.13049293537635798
2010.75,2011.75,0.17384684019746466,0.13049293537635798
2011.75,2012.75,-0.136333629763135,0.13522501979658805
2012.75,2013.75,-0.8424188612336967,0.229650581632391
2013.75,2014.75,-0.4408873162382758,0.16405661742719813
2014.75,2015.75,-0.5688381042536743,0.18544662909643386
2015.75,2016.75,-0.12102514034956413,0.14020077513994345
2016.75,2017.75,-1.9814271327690876,0.4400998555298542
2017.75,2018.75,0.48943586202221634,0.16951225777843615
2018.75,2019.75,-0.6053760931667511,0.13049293537635798
2019.75,2020.75,-0.3910249874223526,0.13049293537635798
