start_dates,end_dates,changes,errors
2003.75,2004.75,-0.4682434110595479,0.07494372478575764
2004.75,2005.75,-0.37040581778128734,0.07494372478575764
2005.75,2006.75,0.058838129129808917,0.07494372478575764
2006.75,2007.75,-0.3532427860432454,0.07494372478575764
2007.75,2008.75,0.04205023975926288,0.07494372478575764
2008.75,2009.75,0.0045333060341528515,0.07494372478575764
2010.75,2011.75,-0.3046792248180757,0.08826074701556344
2011.75,2012.75,-0.18833040508098525,0.0717790498495559
2012.75,2013.75,-0.6403040579881861,0.14585822961017353
2013.75,2014.75,0.2730361701597825,0.07180348126019072
2014.75,2015.75,-0.5543265928254882,0.13013969530133504
2015.75,2016.75,-0.6891658856192862,0.1545262264206591
2016.75,2017.75,-0.10149321686091849,0.06228466150147264
2017.75,2018.75,-0.36453550762842357,0.13147396774487694
2018.75,2019.75,-0.41065456614327667,0.14179468390889013
