start_dates,end_dates,changes,errors
1999.6666666666667,1999.75,9.635562194290944e-05,4.81778109714651e-05
1999.75,1999.8333333333335,0.12305090067320511,0.061525450336601784
1999.8333333333335,1999.9166666666667,0.33912177425465556,0.16956088712732703
1999.9166666666667,2000.0,0.5038027343156548,0.2519013671578265
2000.0,2000.0833333333335,0.5939063787306362,0.29695318936531734
2000.0833333333335,2000.1666666666667,0.5923876788796831,0.296193839439841
2000.1666666666667,2000.25,0.5006598788886083,0.25032993944430304
2000.25,2000.3333333333335,0.3327764494260341,0.1663882247130164
2000.3333333333335,2000.4166666666667,0.11397655127535034,0.05720957357188916
2000.4166666666667,2000.5,-0.40302325545271467,0.2015116277263569
2000.5,2000.5833333333335,-0.9489421789792043,0.47447108948960137
2000.5833333333335,2000.6666666666667,-0.9388764390335782,0.4694382195167881
2000.6666666666667,2000.75,-0.3788993249949092,0.18948716610282945
2000.75,2000.8333333333335,0.0710883374500354,0.035544168725017755
2000.8333333333335,2000.9166666666667,0.1979922328781093,0.09899611643905226
2000.9166666666667,2001.0,0.2945341827550546,0.14726709137752447
2001.0,2001.0833333333335,0.34506210947771665,0.17253105473885721
2001.0833333333335,2001.1666666666667,0.34373172436530997,0.17186586218265365
2001.1666666666667,2001.25,0.2900722381593852,0.1450361190796916
2001.25,2001.3333333333335,0.19225373480919794,0.09612686740459786
2001.3333333333335,2001.4166666666667,0.06494042547009249,0.03274938952732853
2001.4166666666667,2001.5,-0.4138608343094967,0.20693041715474703
2001.5,2001.5833333333335,-0.961993677182923,0.48099683859146136
2001.5833333333335,2001.6666666666667,-0.9466863571426424,0.47334317857131847
2001.6666666666667,2001.75,-0.3770503586778702,0.18864644099628602
2001.75,2001.8333333333335,0.15484570332848546,0.07742285166424256
2001.8333333333335,2001.9166666666667,0.42662052154459373,0.2133102607722961
2001.9166666666667,2002.0,0.6333962667760535,0.3166981333880239
2002.0,2002.0833333333335,0.7438005470964137,0.3719002735482073
2002.0833333333335,2002.1666666666667,0.740932828076337,0.3704664140381686
2002.1666666666667,2002.25,0.6252668244768986,0.3126334122384504
2002.25,2002.3333333333335,0.4144136061442749,0.207206803072137
2002.3333333333335,2002.4166666666667,0.14022974141661892,0.07046960527947466
2002.4166666666667,2002.5,-0.5364862666974948,0.2682431333487463
2002.5,2002.5833333333335,-1.2470288407926775,0.6235144203963383
2002.5833333333335,2002.6666666666667,-1.2271860185182402,0.6135930092591222
2002.6666666666667,2002.75,-0.48884991717771087,0.24450121591977414
2002.75,2002.8333333333335,0.09737719487667568,0.04868859743833909
2002.8333333333335,2002.9166666666667,0.2682871321053626,0.13414356605267663
2002.9166666666667,2003.0,0.3983213636426725,0.19916068182133806
2003.0,2003.0833333333335,0.4677508595142388,0.2338754297571164
2003.0833333333335,2003.1666666666667,0.4659474485840882,0.23297372429203733
2003.1666666666667,2003.25,0.393209033949389,0.1966045169746895
2003.25,2003.3333333333335,0.26061061829691345,0.13030530914845428
2003.3333333333335,2003.4166666666667,0.08790257184625494,0.04445750825475869
2003.4166666666667,2003.5,-0.7449495017570933,0.37247475087854554
2003.5,2003.5833333333335,-1.7315886189292624,0.8657943094646328
2003.5833333333335,2003.6666666666667,-1.7040354428567575,0.8520177214283855
2003.6666666666667,2003.75,-0.6788445759139117,0.33948662864644596
2003.75,2003.8333333333335,0.08216624657855709,0.04108312328928143
2003.8333333333335,2003.9166666666667,0.22644582990552697,0.11322291495276104
2003.9166666666667,2004.0,0.33641021291400164,0.16820510645699827
2004.0,2004.0833333333335,0.3965761948298119,0.19828809741490971
2004.0833333333335,2004.1666666666667,0.395562095251917,0.1977810476259627
2004.1666666666667,2004.25,0.33431159654819953,0.16715579827409677
2004.25,2004.3333333333335,0.2222087904231912,0.11110439521159243
2004.3333333333335,2004.4166666666667,0.07593973699786122,0.03828482436035863
2004.4166666666667,2004.5,-0.5735911500825164,0.2867955750412552
2004.5,2004.5833333333335,-1.3505544120303277,0.6752772060151653
2004.5833333333335,2004.6666666666667,-1.3362286398230707,0.6681143199115382
2004.6666666666667,2004.75,-0.5392656295228404,0.26967802744122693
2004.75,2004.8333333333335,0.0857009401481017,0.04285047007405218
2004.8333333333335,2004.9166666666667,0.2386906363030552,0.1193453181515256
2004.9166666666667,2005.0,0.35507732032136996,0.17753866016068365
2005.0,2005.0833333333335,0.4159915430925816,0.20799577154629034
2005.0833333333335,2005.1666666666667,0.414387689929292,0.2071938449646531
2005.1666666666667,2005.25,0.34969819822548054,0.17484909911274826
2005.25,2005.3333333333335,0.23177255807553454,0.11588627903777038
2005.3333333333335,2005.4166666666667,0.07821155624202314,0.03952007571750471
2005.4166666666667,2005.5,-0.6108279350827179,0.3054139675413552
2005.5,2005.5833333333335,-1.4198314087310915,0.7099157043655495
2005.5833333333335,2005.6666666666667,-1.397238938227198,0.698619469113595
2005.6666666666667,2005.75,-0.5565926773341259,0.2783810343091879
2005.75,2005.8333333333335,0.10815254021138809,0.05407627010569627
2005.8333333333335,2005.9166666666667,0.2979746426252179,0.14898732131260317
2005.9166666666667,2006.0,0.44239790798017964,0.22119895399009337
2006.0,2006.0833333333335,0.5195101759358947,0.259755087967946
2006.0833333333335,2006.1666666666667,0.517507207238884,0.25875360361943933
2006.1666666666667,2006.25,0.4367198696732961,0.21835993483663785
2006.25,2006.3333333333335,0.2894486785182946,0.1447243392591382
2006.3333333333335,2006.4166666666667,0.09783136972061346,0.04927604965692822
2006.4166666666667,2006.5,-0.5367928302784639,0.2683964151392324
2006.5,2006.5833333333335,-1.2477414287017043,0.6238707143508471
2006.5833333333335,2006.6666666666667,-1.2278872676716803,0.6139436338358379
2006.6666666666667,2006.75,-0.48911789621650925,0.24464661278580024
2006.75,2006.8333333333335,0.11194386542175305,0.05597193271088585
2006.8333333333335,2006.9166666666667,0.3084202481785008,0.15421012408926416
2006.9166666666667,2007.0,0.45790632172856505,0.22895316086427897
2007.0,2007.0833333333335,0.5377217872694438,0.2688608936347201
2007.0833333333335,2007.1666666666667,0.535648603802608,0.26782430190131024
2007.1666666666667,2007.25,0.4520292377983761,0.22601461889920316
2007.25,2007.3333333333335,0.29959540341100155,0.14979770170549145
2007.3333333333335,2007.4166666666667,0.1012817287044605,0.050993015839967626
2007.4166666666667,2007.5,-0.5256032595730611,0.262801629786523
2007.5,2007.5833333333335,-1.2217319700223124,0.6108659850111522
2007.5833333333335,2007.6666666666667,-1.202291673571156,0.6011458367855873
2007.6666666666667,2007.75,-0.47891769436569565,0.23954911064289064
2007.75,2007.8333333333335,0.11527090824354413,0.057635454121765406
2007.8333333333335,2007.9166666666667,0.31768052659210433,0.15884026329604595
2007.9166666666667,2008.0,0.4719494001460198,0.2359747000730188
2008.0,2008.0833333333335,0.5563561689786347,0.278178084489312
2008.0833333333335,2008.1666666666667,0.5549334901505167,0.2774667450752588
2008.1666666666667,2008.25,0.46900525428791173,0.23450262714396075
2008.25,2008.3333333333335,0.31173639004296927,0.15586819502147975
2008.3333333333335,2008.4166666666667,0.10672878296772126,0.05361320661438285
2008.4166666666667,2008.5,-0.45313700856518757,0.22656850428258934
2008.5,2008.5833333333335,-1.0669379855039587,0.5334689927519776
2008.5833333333335,2008.6666666666667,-1.0556206254602287,0.5278103127301144
2008.6666666666667,2008.75,-0.4260055813682637,0.21305277465596362
2008.75,2008.8333333333335,0.09474495641257707,0.04737247820628454
2008.8333333333335,2008.9166666666667,0.2638796481525487,0.13193982407626237
2008.9166666666667,2009.0,0.39254861357187565,0.1962743067859236
2009.0,2009.0833333333335,0.45989111146502193,0.22994555573251674
2009.0833333333335,2009.1666666666667,0.45811800375131995,0.2290590018756653
2009.1666666666667,2009.25,0.3866018329690917,0.1933009164845494
2009.25,2009.3333333333335,0.25623150544848095,0.12811575272424847
2009.3333333333335,2009.4166666666667,0.08651106413016674,0.043667704505708116
2009.4166666666667,2009.5,-0.6092951171778678,0.30464755858893966
2009.5,2009.5833333333335,-1.4162684691859724,0.7081342345929862
2009.5833333333335,2009.6666666666667,-1.3937326924600004,0.6968663462299851
2009.6666666666667,2009.75,-0.555196214202029,0.27768233394806074
2009.75,2009.8333333333335,0.10755390991501734,0.05377695495752022
2009.8333333333335,2009.9166666666667,0.2963253364852285,0.14816266824262314
2009.9166666666667,2010.0,0.43994921107255003,0.21997460553627235
2010.0,2010.0833333333335,0.5166346583569146,0.2583173291784604
2010.0833333333335,2010.1666666666667,0.5146427762025079,0.2573213881012464
2010.1666666666667,2010.25,0.4343026010219697,0.21715130051098086
2010.25,2010.3333333333335,0.2878465640615504,0.14392328203077653
2010.3333333333335,2010.4166666666667,0.09739439563524055,0.04895104001409578
2010.4166666666667,2010.5,-0.3833577580029788,0.1916788790015005
2010.5,2010.5833333333335,-0.891091180234997,0.4455455901175114
