start_dates,end_dates,changes,errors
1999.25,2000.25,-0.4195749642273344,0.4043830151345196
2000.25,2001.25,0.0903627947367933,0.4043831241628307
2001.25,2002.25,-0.2381987425192622,0.3721470078457972
2002.25,2003.25,-0.29246095779082,0.3721411668993223
2003.25,2004.25,-0.0178049732076272,0.3724514637432766
2004.25,2005.25,-0.034275581273231,0.3724403201528096
2005.25,2006.25,-0.570100333529133,0.3721256565896398
2006.25,2007.25,-0.348947314931574,0.3721201075407989
2007.25,2008.25,-0.0903852541492597,0.3721238127559264
2008.25,2009.25,-0.3382963845311693,0.3721097730401287
2009.25,2010.25,0.3706149539963378,0.3720488300377854
2010.25,2011.25,0.1576072321980757,0.3720412899375502
2011.25,2012.25,-0.0502443711794478,0.3720345146540533
2012.25,2013.25,0.1171878443791708,0.3720297467383421
2013.25,2014.25,0.2741909111036127,0.3726504373312313
2014.25,2015.25,0.3342747643205308,0.3719835366250122
2015.25,2016.25,-0.0233509332055299,0.3720189904517719
2016.25,2017.25,-0.3779934144081067,0.3720134256613405
2017.25,2018.25,-0.3544484490374469,0.3719753628946957
2018.25,2019.25,0.1307355361268523,0.3720139522244987
2019.25,2020.25,-0.887507332957194,0.3726165734326974
2020.25,2021.25,-0.3420702086020156,0.3726277064764709
2021.25,2022.25,-0.2010889834140772,0.3721204656390756
2022.25,2023.25,-0.9698389366247926,0.4072995327779291
2023.25,2024.25,-0.241709704669816,0.3756176619640357
